PLA_CODE;SMP_DB_REAL;SMP_DE_REAL;SMP_D_ANALYSIS;POL_CODE;MEA_CODE;MEA_PHYSICAL_UNIT;MEA_VALUE;MEA_F_STATUS;JOB_TYPE;
"HDF14";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"51.2459807073955";"A";"DATA_VALIDATE_TECH";
"HDF14";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"222.568327974276";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"0.129781572236381";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.72070074287615";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"0.196806741323872";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"116.42088923384";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"13.5824370772813";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"15.5227852311786";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"196.252356137044";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"5.51504363803022E-02";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"0.430638493339458";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.140675241157556";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"69.1892512632062";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"2.15319246669729";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"6.02893890675241";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"76.0794671566376";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.124522709003258";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"0.854099678456592";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.158259646302251";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"115.554662379421";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"3.76808681672026";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"13.0627009646302";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"100.48231511254";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"0.146252009646317";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"0.25120578778135";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"6.02893890675241E-02";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"43.2073954983923";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"2.11012861736334";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"4.27049839228296";"A";"DATA_VALIDATE_TECH";
"HDF18A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"41.4489549839228";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"3.80493033226598E-02";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"0.509110396570204";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"0.120578778135048";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"131.028938906752";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"3.48338692390139";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"5.09110396570204";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"154.340836012862";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"6.94644639095141E-02";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.554385186827808";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"0.11642088923384";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"205.122519126289";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"3.88069630779466";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"4.71227408803637";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"104.501607717042";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"0.158647220946227";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"1.23449701423978";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.574184657785944";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"1131.14377583831";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"10.048231511254";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"30.1446945337621";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"433.509416628388";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.300140675241183";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"1.35651125401929";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.527532154340836";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"399.417202572347";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"9.29461414790997";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"49.7387459807074";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"351.688102893891";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"0.744800040192905";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"1.68307877813505";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.376808681672026";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"894.292604501608";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"13.5651125401929";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"35.1688102893891";"A";"DATA_VALIDATE_TECH";
"HDF60A";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"386.85691318328";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"3.67095391211148E-02";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"0.509110396570204";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"0.120578778135048";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"135.852090032154";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"4.82315112540193";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"5.09110396570204";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"195.605573419078";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"6.67756957534124E-02";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.72070074287615";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"0.169087481982481";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"321.543408360129";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"5.54385186827808";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"6.09823705510589";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"166.315556048342";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"0.213912494258164";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"1.75126320624713";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.71773082223243";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"1811.55259531465";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"14.0675241157556";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"34.4510794671566";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"611.50666054203";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.210887258842412";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"2.18549035369775";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.577773311897106";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"962.118167202572";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"13.0627009646302";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"42.9561897106109";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"499.899517684887";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"0.156827773311877";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"0.803858520900322";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.276326366559486";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"532.556270096463";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"4.52170418006431";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"15.3235530546624";"A";"DATA_VALIDATE_TECH";
"HDF60C";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"158.008440514469";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"2.33118971060835E-02";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"0.294748124330118";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"8.84244372990354E-02";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"74.7588424437299";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"3.21543408360129";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"2.2508038585209";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"111.200428724544";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"5.37753631222705E-02";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"0.443508149462246";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"7.48420002217541E-02";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"95.6314447277969";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"4.15788890120856";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"3.32631112096685";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"127.508592970396";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"0.112540192926028";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"0.91869545245751";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.287092328892972";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"422.025723472669";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"5.1676619200735";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"13.7804317868627";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Zn";"PM@Zn";"ug/m2*jour";"206.993569131833";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"PM";"PM";"g/m2*jour";"0.174738745980696";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"As";"PM@As";"ug/m2*jour";"1.0048231511254";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cd";"PM@Cd";"ug/m2*jour";"0.376808681672026";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Cr";"PM@Cr";"ug/m2*jour";"530.044212218649";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Ni";"PM@Ni";"ug/m2*jour";"8.28979099678456";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Pb";"PM@Pb";"ug/m2*jour";"26.6278135048231";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/04/02 00:00";"2026/05/04 00:00";"2026/05/20";"Zn";"PM@Zn";"ug/m2*jour";"276.326366559486";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"PM";"PM";"g/m2*jour";"0.152356310289413";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"As";"PM@As";"ug/m2*jour";"1.55747588424437";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cd";"PM@Cd";"ug/m2*jour";"0.20096463022508";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Cr";"PM@Cr";"ug/m2*jour";"246.181672025723";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Ni";"PM@Ni";"ug/m2*jour";"7.03376205787781";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Pb";"PM@Pb";"ug/m2*jour";"20.3476688102894";"A";"DATA_VALIDATE_TECH";
"HDF64";"2026/05/04 00:00";"2026/06/05 00:00";"2026/06/29";"Zn";"PM@Zn";"ug/m2*jour";"164.037379421222";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"PM";"PM";"g/m2*jour";"6.88638799571289E-02";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"As";"PM@As";"ug/m2*jour";"0.857449088960343";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cd";"PM@Cd";"ug/m2*jour";"0.294748124330118";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Cr";"PM@Cr";"ug/m2*jour";"174.97320471597";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Ni";"PM@Ni";"ug/m2*jour";"10.1822079314041";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Pb";"PM@Pb";"ug/m2*jour";"13.1296891747053";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/01/05 00:00";"2026/02/04 00:00";"2026/02/26";"Zn";"PM@Zn";"ug/m2*jour";"224.54448017149";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"PM";"PM";"g/m2*jour";"0.100981261780673";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"As";"PM@As";"ug/m2*jour";"1.24736667036257";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cd";"PM@Cd";"ug/m2*jour";"0.360350371438075";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Cr";"PM@Cr";"ug/m2*jour";"343.718815833241";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Ni";"PM@Ni";"ug/m2*jour";"11.3648963299701";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Pb";"PM@Pb";"ug/m2*jour";"13.3052444838674";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/02/04 00:00";"2026/03/05 00:00";"2026/03/23";"Zn";"PM@Zn";"ug/m2*jour";"335.403038030824";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"PM";"PM";"g/m2*jour";"8.55248047771914E-02";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"As";"PM@As";"ug/m2*jour";"0.832567753789619";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cd";"PM@Cd";"ug/m2*jour";"0.166513550757924";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Cr";"PM@Cr";"ug/m2*jour";"100.195222783647";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Ni";"PM@Ni";"ug/m2*jour";"6.31603123564538";"A";"DATA_VALIDATE_TECH";
"HDF65A";"2026/03/05 00:00";"2026/04/02 00:00";"2026/04/30";"Pb";"PM@Pb";"ug/m2*jour";"12.3449701423978";"A";"DATA_VALIDATE_TECH";
